Year;Family_Year;Week;Condition;Dyad;ID1;ID2;Agonistic;Cofeeding;Kleptoparasitism;family_size;dyad_identity;N_sessions;Total_obs_time
2020;FamMA_2020;3;scramble;Arthus-Cumulus;Arthus;Cumulus;4;1;0;big;parent-son;4;3600
2020;FamMA_2020;3;scramble;Arthus-Martha;Arthus;Martha;2;6;0;big;parents;4;3600
2020;FamMA_2020;3;scramble;Arthus-Nimbus;Arthus;Nimbus;6;1;0;big;parent-son;4;3600
2020;FamMA_2020;3;scramble;Cirrus-Cumulus;Cirrus;Cumulus;1;1;0;big;chicks;4;3600
2020;FamMA_2020;3;scramble;Cirrus-Martha;Cirrus;Martha;8;2;3;big;parent-daughter;4;3600
2020;FamMA_2020;3;scramble;Cirrus-Nimbus;Cirrus;Nimbus;0;1;0;big;chicks;4;3600
2020;FamMA_2020;3;scramble;Cumulus-Martha;Cumulus;Martha;7;4;2;big;parent-son;4;3600
2020;FamMA_2020;3;scramble;Cumulus-Nimbus;Cumulus;Nimbus;3;1;1;big;chicks;4;3600
2020;FamMA_2020;3;scramble;Martha-Nimbus;Martha;Nimbus;20;1;5;big;parent-son;4;3600
2020;FamMR_2020;3;scramble;Asakusa-Ginza;Asakusa;Ginza;2;9;12;big;chicks;4;3600
2020;FamMR_2020;3;scramble;Asakusa-Munia;Asakusa;Munia;2;3;0;big;parent-son;4;3600
2020;FamMR_2020;3;scramble;Asakusa-Rufus;Asakusa;Rufus;3;2;0;big;parent-son;4;3600
2020;FamMR_2020;3;scramble;Asakusa-Shiba;Asakusa;Shiba;0;4;2;big;chicks;4;3600
2020;FamMR_2020;3;scramble;Asakusa-Ueno;Asakusa;Ueno;4;4;3;big;chicks;4;3600
2020;FamMR_2020;3;scramble;Ginza-Munia;Ginza;Munia;0;2;1;big;parent-son;4;3600
2020;FamMR_2020;3;scramble;Ginza-Rufus;Ginza;Rufus;3;4;2;big;parent-son;4;3600
2020;FamMR_2020;3;scramble;Ginza-Shiba;Ginza;Shiba;1;4;6;big;chicks;4;3600
2020;FamMR_2020;3;scramble;Ginza-Ueno;Ginza;Ueno;1;1;7;big;chicks;4;3600
2020;FamMR_2020;3;scramble;Munia-Rufus;Munia;Rufus;1;2;0;big;parents;4;3600
2020;FamMR_2020;3;scramble;Munia-Shiba;Munia;Shiba;8;1;1;big;parent-daughter;4;3600
2020;FamMR_2020;3;scramble;Munia-Ueno;Munia;Ueno;0;5;6;big;parent-son;4;3600
2020;FamMR_2020;3;scramble;Rufus-Shiba;Rufus;Shiba;3;0;0;big;parent-daughter;4;3600
2020;FamMR_2020;3;scramble;Rufus-Ueno;Rufus;Ueno;3;0;1;big;parent-son;4;3600
2020;FamMR_2020;3;scramble;Shiba-Ueno;Shiba;Ueno;2;2;2;big;chicks;4;3600
2020;FamNG_2020;3;scramble;George-Maple;George;Maple;0;7;0;small;parent-daughter;4;3600
2020;FamNG_2020;3;scramble;George-Nobel;George;Nobel;0;6;2;small;parents;4;3600
2020;FamNG_2020;3;scramble;George-Oak;George;Oak;0;4;0;small;parent-son;4;3600
2020;FamNG_2020;3;scramble;Maple-Nobel;Maple;Nobel;0;13;1;small;parent-daughter;4;3600
2020;FamNG_2020;3;scramble;Maple-Oak;Maple;Oak;1;3;0;small;chicks;4;3600
2020;FamNG_2020;3;scramble;Nobel-Oak;Nobel;Oak;0;4;0;small;parent-son;4;3600
2021;FamAP_2021;3;scramble;Aramis-Earth;Aramis;Earth;6;0;0;big;parent-daughter;4;3600
2021;FamAP_2021;3;scramble;Aramis-Fire;Aramis;Fire;9;5;0;big;parent-daughter;4;3600
2021;FamAP_2021;3;scramble;Aramis-Paul;Aramis;Paul;0;2;0;big;parents;4;3600
2021;FamAP_2021;3;scramble;Aramis-Water;Aramis;Water;8;2;0;big;parent-son;4;3600
2021;FamAP_2021;3;scramble;Earth-Fire;Earth;Fire;0;11;4;big;chicks;4;3600
2021;FamAP_2021;3;scramble;Earth-Paul;Earth;Paul;0;0;0;big;parent-daughter;4;3600
2021;FamAP_2021;3;scramble;Earth-Water;Earth;Water;7;19;31;big;chicks;4;3600
2021;FamAP_2021;3;scramble;Fire-Paul;Fire;Paul;0;0;0;big;parent-daughter;4;3600
2021;FamAP_2021;3;scramble;Fire-Water;Fire;Water;6;39;21;big;chicks;4;3600
2021;FamAP_2021;3;scramble;Paul-Water;Paul;Water;1;2;0;big;parent-son;4;3600
2021;FamBM_2021;3;scramble;Bobby-Cobain;Bobby;Cobain;3;1;0;small;parent-son;4;3600
2021;FamBM_2021;3;scramble;Bobby-Hendrix;Bobby;Hendrix;0;0;0;small;parent-son;4;3600
2021;FamBM_2021;3;scramble;Bobby-Moritz;Bobby;Moritz;0;4;0;small;parents;4;3600
2021;FamBM_2021;3;scramble;Cobain-Hendrix;Cobain;Hendrix;0;1;2;small;chicks;4;3600
2021;FamBM_2021;3;scramble;Cobain-Moritz;Cobain;Moritz;3;2;2;small;parent-son;4;3600
2021;FamBM_2021;3;scramble;Hendrix-Moritz;Hendrix;Moritz;0;1;1;small;parent-son;4;3600
2021;FamMR_2021;3;scramble;Auguste-Garance;Auguste;Garance;0;1;1;big;chicks;4;3600
2021;FamMR_2021;3;scramble;Auguste-Hippolyte;Auguste;Hippolyte;0;2;3;big;chicks;4;3600
2021;FamMR_2021;3;scramble;Auguste-Munia;Auguste;Munia;0;2;1;big;parent-daughter;4;3600
2021;FamMR_2021;3;scramble;Auguste-Rufus;Auguste;Rufus;0;1;0;big;parent-daughter;4;3600
2021;FamMR_2021;3;scramble;Garance-Hippolyte;Garance;Hippolyte;0;12;5;big;chicks;4;3600
2021;FamMR_2021;3;scramble;Garance-Munia;Garance;Munia;0;7;0;big;parent-son;4;3600
2021;FamMR_2021;3;scramble;Garance-Rufus;Garance;Rufus;0;4;0;big;parent-son;4;3600
2021;FamMR_2021;3;scramble;Hippolyte-Munia;Hippolyte;Munia;0;5;0;big;parent-son;4;3600
2021;FamMR_2021;3;scramble;Hippolyte-Rufus;Hippolyte;Rufus;3;6;0;big;parent-son;4;3600
2021;FamMR_2021;3;scramble;Munia-Rufus;Munia;Rufus;1;2;0;big;parents;4;3600
2019;FamHT_2019;1;twopieces;Cleo-Genghis;Cleo;Genghis;0;0;0;big;chicks;2;1800
2019;FamHT_2019;1;twopieces;Cleo-Heidi;Cleo;Heidi;0;0;0;big;parent-daughter;2;1800
2019;FamHT_2019;1;twopieces;Cleo-Tom;Cleo;Tom;0;0;0;big;parent-daughter;2;1800
2019;FamHT_2019;1;twopieces;Cleo-Xerxes;Cleo;Xerxes;0;0;0;big;chicks;2;1800
2019;FamHT_2019;1;twopieces;Genghis-Heidi;Genghis;Heidi;0;0;0;big;parent-son;2;1800
2019;FamHT_2019;1;twopieces;Genghis-Tom;Genghis;Tom;0;1;0;big;parent-son;2;1800
2019;FamHT_2019;1;twopieces;Genghis-Xerxes;Genghis;Xerxes;0;0;0;big;chicks;2;1800
2019;FamHT_2019;1;twopieces;Heidi-Tom;Heidi;Tom;0;1;0;big;parents;2;1800
2019;FamHT_2019;1;twopieces;Heidi-Xerxes;Heidi;Xerxes;0;0;0;big;parent-son;2;1800
2019;FamHT_2019;1;twopieces;Tom-Xerxes;Tom;Xerxes;0;0;0;big;parent-son;2;1800
2019;FamJR_2019;1;twopieces;Hamlet-Joey;Hamlet;Joey;0;0;0;big;parent-son;2;1800
2019;FamJR_2019;1;twopieces;Hamlet-Juliet;Hamlet;Juliet;0;0;0;big;chicks;2;1800
2019;FamJR_2019;1;twopieces;Hamlet-Othello;Hamlet;Othello;0;0;0;big;chicks;2;1800
2019;FamJR_2019;1;twopieces;Hamlet-Rocky;Hamlet;Rocky;0;0;0;big;parent-son;2;1800
2019;FamJR_2019;1;twopieces;Joey-Juliet;Joey;Juliet;0;0;0;big;parent-daughter;2;1800
2019;FamJR_2019;1;twopieces;Joey-Othello;Joey;Othello;0;0;0;big;parent-son;2;1800
2019;FamJR_2019;1;twopieces;Joey-Rocky;Joey;Rocky;0;0;0;big;parents;2;1800
2019;FamJR_2019;1;twopieces;Juliet-Othello;Juliet;Othello;0;0;0;big;chicks;2;1800
2019;FamJR_2019;1;twopieces;Juliet-Rocky;Juliet;Rocky;0;0;0;big;parent-daughter;2;1800
2019;FamJR_2019;1;twopieces;Othello-Rocky;Othello;Rocky;0;0;0;big;parent-son;2;1800
2019;FamMA_2019;1;twopieces;Arthus-Martha;Arthus;Martha;0;1;0;small;parents;2;1800
2019;FamMA_2019;1;twopieces;Arthus-Summer;Arthus;Summer;0;0;0;small;parent-daughter;2;1800
2019;FamMA_2019;1;twopieces;Arthus-Winter;Arthus;Winter;0;0;0;small;parent-daughter;2;1800
2019;FamMA_2019;1;twopieces;Martha-Summer;Martha;Summer;0;0;0;small;parent-daughter;2;1800
2019;FamMA_2019;1;twopieces;Martha-Winter;Martha;Winter;0;0;0;small;parent-daughter;2;1800
2019;FamMA_2019;1;twopieces;Summer-Winter;Summer;Winter;0;0;0;small;chicks;2;1800
2019;FamML_2019;1;twopieces;Ganymed-Io;Ganymed;Io;0;0;0;big;chicks;2;1800
2019;FamML_2019;1;twopieces;Ganymed-Kallisto;Ganymed;Kallisto;0;0;0;big;chicks;2;1800
2019;FamML_2019;1;twopieces;Ganymed-Lellan;Ganymed;Lellan;0;0;0;big;parent-daughter;2;1800
2019;FamML_2019;1;twopieces;Ganymed-Matte;Ganymed;Matte;0;0;0;big;parent-daughter;2;1800
2019;FamML_2019;1;twopieces;Io-Kallisto;Io;Kallisto;0;0;0;big;chicks;2;1800
2019;FamML_2019;1;twopieces;Io-Lellan;Io;Lellan;0;0;0;big;parent-daughter;2;1800
2019;FamML_2019;1;twopieces;Io-Matte;Io;Matte;0;0;0;big;parent-daughter;2;1800
2019;FamML_2019;1;twopieces;Kallisto-Lellan;Kallisto;Lellan;0;0;0;big;parent-son;2;1800
2019;FamML_2019;1;twopieces;Kallisto-Matte;Kallisto;Matte;0;0;0;big;parent-son;2;1800
2019;FamML_2019;1;twopieces;Lellan-Matte;Lellan;Matte;0;0;0;big;parents;2;1800
2019;FamMR_2019;1;twopieces;Munia-Rufus;Munia;Rufus;1;0;0;small;parents;1;900
2019;FamMR_2019;1;twopieces;Munia-Toma;Munia;Toma;0;0;0;small;parent-son;1;900
2019;FamMR_2019;1;twopieces;Rufus-Toma;Rufus;Toma;0;0;0;small;parent-son;1;900
2019;FamNG_2019;1;twopieces;George-Hazel;George;Hazel;0;0;0;small;parent-daughter;2;1800
2019;FamNG_2019;1;twopieces;George-Hickory;George;Hickory;0;0;0;small;parent-daughter;2;1800
2019;FamNG_2019;1;twopieces;George-Nobel;George;Nobel;0;3;0;small;parents;2;1800
2019;FamNG_2019;1;twopieces;Hazel-Hickory;Hazel;Hickory;0;0;0;small;chicks;2;1800
2019;FamNG_2019;1;twopieces;Hazel-Nobel;Hazel;Nobel;0;0;0;small;parent-daughter;2;1800
2019;FamNG_2019;1;twopieces;Hickory-Nobel;Hickory;Nobel;0;0;0;small;parent-daughter;2;1800
2020;FamAP_2020;1;twopieces;Aramis-Eragon;Aramis;Eragon;0;0;0;small;parent-son;2;1800
2020;FamAP_2020;1;twopieces;Aramis-Paul;Aramis;Paul;4;0;0;small;parents;2;1800
2020;FamAP_2020;1;twopieces;Aramis-Saphira;Aramis;Saphira;1;0;0;small;parent-son;2;1800
2020;FamAP_2020;1;twopieces;Eragon-Paul;Eragon;Paul;0;0;0;small;parent-son;2;1800
2020;FamAP_2020;1;twopieces;Eragon-Saphira;Eragon;Saphira;0;0;0;small;chicks;2;1800
2020;FamAP_2020;1;twopieces;Paul-Saphira;Paul;Saphira;0;0;0;small;parent-son;2;1800
2020;FamJR_2020;1;twopieces;Ebony-Joey;Ebony;Joey;0;0;0;small;parent-son;2;1800
2020;FamJR_2020;1;twopieces;Ebony-Rocky;Ebony;Rocky;0;0;0;small;parent-son;2;1800
2020;FamJR_2020;1;twopieces;Joey-Rocky;Joey;Rocky;0;0;0;small;parents;2;1800
2020;FamNG_2020;1;twopieces;George-Maple;George;Maple;0;0;0;small;parent-daughter;2;1800
2020;FamNG_2020;1;twopieces;George-Nobel;George;Nobel;1;1;0;small;parents;2;1800
2020;FamNG_2020;1;twopieces;George-Oak;George;Oak;0;0;0;small;parent-son;2;1800
2020;FamNG_2020;1;twopieces;Maple-Nobel;Maple;Nobel;0;4;0;small;parent-daughter;2;1800
2020;FamNG_2020;1;twopieces;Maple-Oak;Maple;Oak;0;0;5;small;chicks;2;1800
2020;FamNG_2020;1;twopieces;Nobel-Oak;Nobel;Oak;0;1;0;small;parent-son;2;1800
2021;FamAP_2021;1;twopieces;Aramis-Earth;Aramis;Earth;0;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;1;twopieces;Aramis-Fire;Aramis;Fire;0;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;1;twopieces;Aramis-Paul;Aramis;Paul;0;0;0;big;parents;2;1800
2021;FamAP_2021;1;twopieces;Aramis-Water;Aramis;Water;0;0;0;big;parent-son;2;1800
2021;FamAP_2021;1;twopieces;Earth-Fire;Earth;Fire;0;0;0;big;chicks;2;1800
2021;FamAP_2021;1;twopieces;Earth-Paul;Earth;Paul;0;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;1;twopieces;Earth-Water;Earth;Water;0;0;0;big;chicks;2;1800
2021;FamAP_2021;1;twopieces;Fire-Paul;Fire;Paul;0;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;1;twopieces;Fire-Water;Fire;Water;0;0;0;big;chicks;2;1800
2021;FamAP_2021;1;twopieces;Paul-Water;Paul;Water;0;0;0;big;parent-son;2;1800
2021;FamBM_2021;1;twopieces;Bobby-Cobain;Bobby;Cobain;0;0;0;small;parent-son;2;1800
2021;FamBM_2021;1;twopieces;Bobby-Hendrix;Bobby;Hendrix;0;0;0;small;parent-son;2;1800
2021;FamBM_2021;1;twopieces;Bobby-Moritz;Bobby;Moritz;0;2;0;small;parents;2;1800
2021;FamBM_2021;1;twopieces;Cobain-Hendrix;Cobain;Hendrix;0;0;0;small;chicks;2;1800
2021;FamBM_2021;1;twopieces;Cobain-Moritz;Cobain;Moritz;0;0;0;small;parent-son;2;1800
2021;FamBM_2021;1;twopieces;Hendrix-Moritz;Hendrix;Moritz;0;0;0;small;parent-son;2;1800
2021;FamMR_2021;1;twopieces;Auguste-Garance;Auguste;Garance;0;0;0;big;chicks;2;1800
2021;FamMR_2021;1;twopieces;Auguste-Hippolyte;Auguste;Hippolyte;0;0;0;big;chicks;2;1800
2021;FamMR_2021;1;twopieces;Auguste-Munia;Auguste;Munia;0;0;0;big;parent-daughter;2;1800
2021;FamMR_2021;1;twopieces;Auguste-Rufus;Auguste;Rufus;0;0;0;big;parent-daughter;2;1800
2021;FamMR_2021;1;twopieces;Garance-Hippolyte;Garance;Hippolyte;0;0;0;big;chicks;2;1800
2021;FamMR_2021;1;twopieces;Garance-Munia;Garance;Munia;0;0;0;big;parent-son;2;1800
2021;FamMR_2021;1;twopieces;Garance-Rufus;Garance;Rufus;0;0;0;big;parent-son;2;1800
2021;FamMR_2021;1;twopieces;Hippolyte-Munia;Hippolyte;Munia;0;0;0;big;parent-son;2;1800
2021;FamMR_2021;1;twopieces;Hippolyte-Rufus;Hippolyte;Rufus;0;0;0;big;parent-son;2;1800
2021;FamMR_2021;1;twopieces;Munia-Rufus;Munia;Rufus;4;2;1;big;parents;2;1800
2019;FamHT_2019;2;twopieces;Cleo-Genghis;Cleo;Genghis;0;0;0;big;chicks;2;1800
2019;FamHT_2019;2;twopieces;Cleo-Heidi;Cleo;Heidi;0;0;0;big;parent-daughter;2;1800
2019;FamHT_2019;2;twopieces;Cleo-Tom;Cleo;Tom;1;0;0;big;parent-daughter;2;1800
2019;FamHT_2019;2;twopieces;Cleo-Xerxes;Cleo;Xerxes;0;0;0;big;chicks;2;1800
2019;FamHT_2019;2;twopieces;Genghis-Heidi;Genghis;Heidi;2;0;0;big;parent-son;2;1800
2019;FamHT_2019;2;twopieces;Genghis-Tom;Genghis;Tom;0;0;0;big;parent-son;2;1800
2019;FamHT_2019;2;twopieces;Genghis-Xerxes;Genghis;Xerxes;0;0;0;big;chicks;2;1800
2019;FamHT_2019;2;twopieces;Heidi-Tom;Heidi;Tom;0;0;0;big;parents;2;1800
2019;FamHT_2019;2;twopieces;Heidi-Xerxes;Heidi;Xerxes;0;1;2;big;parent-son;2;1800
2019;FamHT_2019;2;twopieces;Tom-Xerxes;Tom;Xerxes;0;1;1;big;parent-son;2;1800
2019;FamJR_2019;2;twopieces;Hamlet-Joey;Hamlet;Joey;1;16;0;big;parent-son;2;1800
2019;FamJR_2019;2;twopieces;Hamlet-Juliet;Hamlet;Juliet;0;0;0;big;chicks;2;1800
2019;FamJR_2019;2;twopieces;Hamlet-Othello;Hamlet;Othello;1;1;0;big;chicks;2;1800
2019;FamJR_2019;2;twopieces;Hamlet-Rocky;Hamlet;Rocky;11;1;0;big;parent-son;2;1800
2019;FamJR_2019;2;twopieces;Joey-Juliet;Joey;Juliet;0;0;0;big;parent-daughter;2;1800
2019;FamJR_2019;2;twopieces;Joey-Othello;Joey;Othello;0;1;0;big;parent-son;2;1800
2019;FamJR_2019;2;twopieces;Joey-Rocky;Joey;Rocky;0;0;0;big;parents;2;1800
2019;FamJR_2019;2;twopieces;Juliet-Othello;Juliet;Othello;0;0;0;big;chicks;2;1800
2019;FamJR_2019;2;twopieces;Juliet-Rocky;Juliet;Rocky;3;0;0;big;parent-daughter;2;1800
2019;FamJR_2019;2;twopieces;Othello-Rocky;Othello;Rocky;2;0;0;big;parent-son;2;1800
2019;FamMA_2019;2;twopieces;Arthus-Martha;Arthus;Martha;1;2;0;small;parents;2;1800
2019;FamMA_2019;2;twopieces;Arthus-Summer;Arthus;Summer;2;0;0;small;parent-daughter;2;1800
2019;FamMA_2019;2;twopieces;Arthus-Winter;Arthus;Winter;0;0;0;small;parent-daughter;2;1800
2019;FamMA_2019;2;twopieces;Martha-Summer;Martha;Summer;0;0;0;small;parent-daughter;2;1800
2019;FamMA_2019;2;twopieces;Martha-Winter;Martha;Winter;0;2;2;small;parent-daughter;2;1800
2019;FamMA_2019;2;twopieces;Summer-Winter;Summer;Winter;0;0;0;small;chicks;2;1800
2019;FamML_2019;2;twopieces;Ganymed-Io;Ganymed;Io;0;0;0;big;chicks;2;1800
2019;FamML_2019;2;twopieces;Ganymed-Kallisto;Ganymed;Kallisto;0;0;0;big;chicks;2;1800
2019;FamML_2019;2;twopieces;Ganymed-Lellan;Ganymed;Lellan;7;0;3;big;parent-daughter;2;1800
2019;FamML_2019;2;twopieces;Ganymed-Matte;Ganymed;Matte;3;0;1;big;parent-daughter;2;1800
2019;FamML_2019;2;twopieces;Io-Kallisto;Io;Kallisto;0;0;0;big;chicks;2;1800
2019;FamML_2019;2;twopieces;Io-Lellan;Io;Lellan;1;0;0;big;parent-daughter;2;1800
2019;FamML_2019;2;twopieces;Io-Matte;Io;Matte;0;0;0;big;parent-daughter;2;1800
2019;FamML_2019;2;twopieces;Kallisto-Lellan;Kallisto;Lellan;0;1;1;big;parent-son;2;1800
2019;FamML_2019;2;twopieces;Kallisto-Matte;Kallisto;Matte;1;1;3;big;parent-son;2;1800
2019;FamML_2019;2;twopieces;Lellan-Matte;Lellan;Matte;1;4;2;big;parents;2;1800
2019;FamMR_2019;2;twopieces;Munia-Rufus;Munia;Rufus;2;4;0;small;parents;2;1800
2019;FamMR_2019;2;twopieces;Munia-Toma;Munia;Toma;0;3;1;small;parent-son;2;1800
2019;FamMR_2019;2;twopieces;Rufus-Toma;Rufus;Toma;2;4;2;small;parent-son;2;1800
2019;FamNG_2019;2;twopieces;George-Hazel;George;Hazel;0;7;0;small;parent-daughter;2;1800
2019;FamNG_2019;2;twopieces;George-Hickory;George;Hickory;3;3;0;small;parent-daughter;2;1800
2019;FamNG_2019;2;twopieces;George-Nobel;George;Nobel;2;18;0;small;parents;2;1800
2019;FamNG_2019;2;twopieces;Hazel-Hickory;Hazel;Hickory;3;6;0;small;chicks;2;1800
2019;FamNG_2019;2;twopieces;Hazel-Nobel;Hazel;Nobel;0;9;0;small;parent-daughter;2;1800
2019;FamNG_2019;2;twopieces;Hickory-Nobel;Hickory;Nobel;1;7;0;small;parent-daughter;2;1800
2020;FamAP_2020;2;twopieces;Aramis-Eragon;Aramis;Eragon;2;0;0;small;parent-son;2;1800
2020;FamAP_2020;2;twopieces;Aramis-Paul;Aramis;Paul;0;0;0;small;parents;2;1800
2020;FamAP_2020;2;twopieces;Aramis-Saphira;Aramis;Saphira;5;0;0;small;parent-son;2;1800
2020;FamAP_2020;2;twopieces;Eragon-Paul;Eragon;Paul;0;0;0;small;parent-son;2;1800
2020;FamAP_2020;2;twopieces;Eragon-Saphira;Eragon;Saphira;1;3;2;small;chicks;2;1800
2020;FamAP_2020;2;twopieces;Paul-Saphira;Paul;Saphira;0;0;0;small;parent-son;2;1800
2020;FamHT_2020;2;twopieces;Heidi-Tango;Heidi;Tango;1;0;0;small;parent-daughter;2;1800
2020;FamHT_2020;2;twopieces;Heidi-Tom;Heidi;Tom;0;1;0;small;parents;2;1800
2020;FamHT_2020;2;twopieces;Tango-Tom;Tango;Tom;0;2;0;small;parent-daughter;2;1800
2020;FamJR_2020;2;twopieces;Ebony-Joey;Ebony;Joey;0;0;0;small;parent-son;2;1800
2020;FamJR_2020;2;twopieces;Ebony-Rocky;Ebony;Rocky;1;1;0;small;parent-son;2;1800
2020;FamJR_2020;2;twopieces;Joey-Rocky;Joey;Rocky;0;0;0;small;parents;2;1800
2020;FamMA_2020;2;twopieces;Arthus-Cirrus;Arthus;Cirrus;13;1;2;big;parent-daughter;2;1800
2020;FamMA_2020;2;twopieces;Arthus-Cumulus;Arthus;Cumulus;3;0;0;big;parent-son;2;1800
2020;FamMA_2020;2;twopieces;Arthus-Martha;Arthus;Martha;0;1;0;big;parents;2;1800
2020;FamMA_2020;2;twopieces;Arthus-Nimbus;Arthus;Nimbus;1;0;0;big;parent-son;2;1800
2020;FamMA_2020;2;twopieces;Cirrus-Cumulus;Cirrus;Cumulus;0;0;0;big;chicks;2;1800
2020;FamMA_2020;2;twopieces;Cirrus-Martha;Cirrus;Martha;0;0;0;big;parent-daughter;2;1800
2020;FamMA_2020;2;twopieces;Cirrus-Nimbus;Cirrus;Nimbus;0;0;0;big;chicks;2;1800
2020;FamMA_2020;2;twopieces;Cumulus-Martha;Cumulus;Martha;0;4;1;big;parent-son;2;1800
2020;FamMA_2020;2;twopieces;Cumulus-Nimbus;Cumulus;Nimbus;0;0;0;big;chicks;2;1800
2020;FamMA_2020;2;twopieces;Martha-Nimbus;Martha;Nimbus;0;0;0;big;parent-son;2;1800
2020;FamMR_2020;2;twopieces;Asakusa-Ginza;Asakusa;Ginza;0;0;0;big;chicks;2;1800
2020;FamMR_2020;2;twopieces;Asakusa-Munia;Asakusa;Munia;0;0;0;big;parent-son;2;1800
2020;FamMR_2020;2;twopieces;Asakusa-Rufus;Asakusa;Rufus;0;0;0;big;parent-son;2;1800
2020;FamMR_2020;2;twopieces;Asakusa-Shiba;Asakusa;Shiba;0;0;0;big;chicks;2;1800
2020;FamMR_2020;2;twopieces;Asakusa-Ueno;Asakusa;Ueno;0;0;1;big;chicks;2;1800
2020;FamMR_2020;2;twopieces;Ginza-Munia;Ginza;Munia;0;2;0;big;parent-son;2;1800
2020;FamMR_2020;2;twopieces;Ginza-Rufus;Ginza;Rufus;2;2;0;big;parent-son;2;1800
2020;FamMR_2020;2;twopieces;Ginza-Shiba;Ginza;Shiba;3;0;0;big;chicks;2;1800
2020;FamMR_2020;2;twopieces;Ginza-Ueno;Ginza;Ueno;0;0;1;big;chicks;2;1800
2020;FamMR_2020;2;twopieces;Munia-Rufus;Munia;Rufus;3;7;0;big;parents;2;1800
2020;FamMR_2020;2;twopieces;Munia-Shiba;Munia;Shiba;3;13;1;big;parent-daughter;2;1800
2020;FamMR_2020;2;twopieces;Munia-Ueno;Munia;Ueno;0;0;0;big;parent-son;2;1800
2020;FamMR_2020;2;twopieces;Rufus-Shiba;Rufus;Shiba;0;0;0;big;parent-daughter;2;1800
2020;FamMR_2020;2;twopieces;Rufus-Ueno;Rufus;Ueno;0;0;0;big;parent-son;2;1800
2020;FamMR_2020;2;twopieces;Shiba-Ueno;Shiba;Ueno;1;1;4;big;chicks;2;1800
2020;FamNG_2020;2;twopieces;George-Maple;George;Maple;4;4;0;small;parent-daughter;2;1800
2020;FamNG_2020;2;twopieces;George-Nobel;George;Nobel;0;0;0;small;parents;2;1800
2020;FamNG_2020;2;twopieces;George-Oak;George;Oak;6;11;0;small;parent-son;2;1800
2020;FamNG_2020;2;twopieces;Maple-Nobel;Maple;Nobel;0;3;0;small;parent-daughter;2;1800
2020;FamNG_2020;2;twopieces;Maple-Oak;Maple;Oak;0;20;3;small;chicks;2;1800
2020;FamNG_2020;2;twopieces;Nobel-Oak;Nobel;Oak;0;2;0;small;parent-son;2;1800
2021;FamAP_2021;2;twopieces;Aramis-Earth;Aramis;Earth;5;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;2;twopieces;Aramis-Fire;Aramis;Fire;2;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;2;twopieces;Aramis-Paul;Aramis;Paul;9;3;2;big;parents;2;1800
2021;FamAP_2021;2;twopieces;Aramis-Water;Aramis;Water;7;0;0;big;parent-son;2;1800
2021;FamAP_2021;2;twopieces;Earth-Fire;Earth;Fire;0;0;0;big;chicks;2;1800
2021;FamAP_2021;2;twopieces;Earth-Paul;Earth;Paul;26;0;5;big;parent-daughter;2;1800
2021;FamAP_2021;2;twopieces;Earth-Water;Earth;Water;0;3;3;big;chicks;2;1800
2021;FamAP_2021;2;twopieces;Fire-Paul;Fire;Paul;2;0;0;big;parent-daughter;2;1800
2021;FamAP_2021;2;twopieces;Fire-Water;Fire;Water;0;0;0;big;chicks;2;1800
2021;FamAP_2021;2;twopieces;Paul-Water;Paul;Water;2;0;0;big;parent-son;2;1800
2021;FamBM_2021;2;twopieces;Bobby-Cobain;Bobby;Cobain;0;0;0;small;parent-son;2;1800
2021;FamBM_2021;2;twopieces;Bobby-Hendrix;Bobby;Hendrix;0;0;0;small;parent-son;2;1800
2021;FamBM_2021;2;twopieces;Bobby-Moritz;Bobby;Moritz;0;0;0;small;parents;2;1800
2021;FamBM_2021;2;twopieces;Cobain-Hendrix;Cobain;Hendrix;0;0;0;small;chicks;2;1800
2021;FamBM_2021;2;twopieces;Cobain-Moritz;Cobain;Moritz;0;0;0;small;parent-son;2;1800
2021;FamBM_2021;2;twopieces;Hendrix-Moritz;Hendrix;Moritz;0;0;0;small;parent-son;2;1800
2021;FamMR_2021;2;twopieces;Auguste-Garance;Auguste;Garance;1;2;0;big;chicks;2;1800
2021;FamMR_2021;2;twopieces;Auguste-Hippolyte;Auguste;Hippolyte;2;1;1;big;chicks;2;1800
2021;FamMR_2021;2;twopieces;Auguste-Munia;Auguste;Munia;0;0;0;big;parent-daughter;2;1800
2021;FamMR_2021;2;twopieces;Auguste-Rufus;Auguste;Rufus;3;2;0;big;parent-daughter;2;1800
2021;FamMR_2021;2;twopieces;Garance-Hippolyte;Garance;Hippolyte;0;0;0;big;chicks;2;1800
2021;FamMR_2021;2;twopieces;Garance-Munia;Garance;Munia;3;4;0;big;parent-son;2;1800
2021;FamMR_2021;2;twopieces;Garance-Rufus;Garance;Rufus;5;1;0;big;parent-son;2;1800
2021;FamMR_2021;2;twopieces;Hippolyte-Munia;Hippolyte;Munia;0;1;0;big;parent-son;2;1800
2021;FamMR_2021;2;twopieces;Hippolyte-Rufus;Hippolyte;Rufus;2;1;0;big;parent-son;2;1800
